zone_id,year,month,day,hour,load
6,2005,12,25,5,192017.3027
6,2005,12,25,6,183493.0004
6,2005,12,25,7,186537.5351
6,2005,12,25,8,185832.3355
6,2005,12,25,9,181605.2052
6,2005,12,25,10,184383.3295
6,2005,12,25,11,187161.4539
6,2005,12,25,12,193730.5559
6,2005,12,25,13,188982.2391
6,2005,12,25,14,195495.827
6,2005,12,25,15,194346.811
6,2005,12,25,16,193148.2669
6,2005,12,25,17,191896.1462
6,2005,12,25,18,198315.765
6,2005,12,25,19,205075.9548
6,2005,12,25,20,203483.2632
6,2005,12,25,21,206067.0123
6,2005,12,25,22,213122.8127
6,2005,12,25,23,215805.0987
6,2005,12,25,24,213818.2595
6,2005,12,26,1,154515.2333
6,2005,12,26,2,157096.2203
6,2005,12,26,3,159677.2072
6,2005,12,26,4,162258.1942
6,2005,12,26,5,167636.1055
6,2005,12,26,6,170315.6294
6,2005,12,26,7,172995.1532
6,2005,12,26,8,175674.677
6,2005,12,26,9,175163.1289
6,2005,12,26,10,168831.3989
6,2005,12,26,11,161058.3172
6,2005,12,26,12,160709.3657
6,2005,12,26,13,164772.2158
6,2005,12,26,14,164218.3958
6,2005,12,26,15,165972.9109
6,2005,12,26,16,170343.0636
6,2005,12,26,17,172200.0129
6,2005,12,26,18,177050.5275
6,2005,12,26,19,182277.6382
6,2005,12,26,20,187878.0477
6,2005,12,26,21,193846.4932
6,2005,12,26,22,217786.0198
6,2005,12,26,23,230290.8735
6,2005,12,26,24,238354.299
6,2005,12,27,1,175426.554
6,2005,12,27,2,182451.2786
6,2005,12,27,3,185714.7227
6,2005,12,27,4,193138.3502
6,2005,12,27,5,205473.4709
6,2005,12,27,6,213736.7436
6,2005,12,27,7,217211.2033
6,2005,12,27,8,215771.3702
6,2005,12,27,9,224160.1226
6,2005,12,27,10,204173.5977
6,2005,12,27,11,180420.6842
6,2005,12,27,12,173472.417
6,2005,12,27,13,169977.5482
6,2005,12,27,14,166716.46
6,2005,12,27,15,168570.6471
6,2005,12,27,16,170424.8343
6,2005,12,27,17,175168.9198
6,2005,12,27,18,180288.8601
6,2005,12,27,19,197009.1251
6,2005,12,27,20,216838.1834
6,2005,12,27,21,234253.6107
6,2005,12,27,22,237372.7516
6,2005,12,27,23,245697.1051
6,2005,12,27,24,259671.0284
6,2005,12,28,1,183281.6511
6,2005,12,28,2,190845.8459
6,2005,12,28,3,198725.8831
6,2005,12,28,4,202155.7541
6,2005,12,28,5,205585.625
6,2005,12,28,6,204367.5736
6,2005,12,28,7,203224.8818
6,2005,12,28,8,206548.7536
6,2005,12,28,9,205396.4927
6,2005,12,28,10,204271.9411
6,2005,12,28,11,183904.4112
6,2005,12,28,12,176583.5509
6,2005,12,28,13,167427.5605
6,2005,12,28,14,160086.1235
6,2005,12,28,15,156223.6236
6,2005,12,28,16,155978.7272
6,2005,12,28,17,157166.5189
6,2005,12,28,18,166285.2685
6,2005,12,28,19,170394.3214
6,2005,12,28,20,172042.6022
6,2005,12,28,21,179763.7301
6,2005,12,28,22,178384.9122
6,2005,12,28,23,183466.5801
6,2005,12,28,24,185318.0051
6,2005,12,29,1,141779.3077
6,2005,12,29,2,144707.0952
6,2005,12,29,3,146555.7581
6,2005,12,29,4,148404.421
6,2005,12,29,5,150253.0839
6,2005,12,29,6,152101.7468
6,2005,12,29,7,153950.4096
6,2005,12,29,8,155799.0725
6,2005,12,29,9,157647.7354
6,2005,12,29,10,159496.3983
6,2005,12,29,11,161345.0612
6,2005,12,29,12,160987.8233
6,2005,12,29,13,162734.052
6,2005,12,29,14,162240.2126
6,2005,12,29,15,161720.4426
6,2005,12,29,16,163267.4667
6,2005,12,29,17,164814.4908
6,2005,12,29,18,171465.1954
6,2005,12,29,19,173211.4241
6,2005,12,29,20,177983.0272
6,2005,12,29,21,179831.6901
6,2005,12,29,22,188668.3054
6,2005,12,29,23,207043.9201
6,2005,12,29,24,218726.0793
6,2005,12,30,1,162768.0671
6,2005,12,30,2,171917.0639
6,2005,12,30,3,174947.788
6,2005,12,30,4,181572.9632
6,2005,12,30,5,192578.0731
6,2005,12,30,6,195833.2308
6,2005,12,30,7,203438.1415
6,2005,12,30,8,206756.489
6,2005,12,30,9,210074.8365
6,2005,12,30,10,188480.7274
6,2005,12,30,11,166139.7674
6,2005,12,30,12,161080.6425
6,2005,12,30,13,158716.4514
6,2005,12,30,14,158369.7662
6,2005,12,30,15,158013.1238
6,2005,12,30,16,161266.715
6,2005,12,30,17,162715.1894
6,2005,12,30,18,174361.9479
6,2005,12,30,19,193336.3333
6,2005,12,30,20,212518.184
6,2005,12,30,21,215282.4977
6,2005,12,30,22,227594.6871
6,2005,12,30,23,235562.2695
6,2005,12,30,24,238592.9936
6,2005,12,31,1,162891.2697
6,2005,12,31,2,165745.4698
6,2005,12,31,3,171739.7048
6,2005,12,31,4,181687.8794
6,2005,12,31,5,184795.9718
6,2005,12,31,6,187904.0643
6,2005,12,31,7,183512.3744
6,2005,12,31,8,186455.5417
6,2005,12,31,9,193233.238
6,2005,12,31,10,184973.3902
6,2005,12,31,11,184191.1551
6,2005,12,31,12,180038.0358
6,2005,12,31,13,170337.7765
6,2005,12,31,14,158457.0611
6,2005,12,31,15,155044.534
6,2005,12,31,16,153779.2321
6,2005,12,31,17,156001.5758
6,2005,12,31,18,171617.6882
6,2005,12,31,19,176281.3329
6,2005,12,31,20,178124.4716
6,2005,12,31,21,190387.5306
6,2005,12,31,22,204702.3593
6,2005,12,31,23,220873.561
6,2005,12,31,24,214176.3014
6,2006,2,13,1,171541.9308
6,2006,2,13,2,176816.3876
6,2006,2,13,3,183213.9321
6,2006,2,13,4,187754.8824
6,2006,2,13,5,193165.1498
6,2006,2,13,6,199124.0218
6,2006,2,13,7,203115.3613
6,2006,2,13,8,205784.5338
6,2006,2,13,9,206461.2764
6,2006,2,13,10,204299.3856
6,2006,2,13,11,201524.4547
6,2006,2,13,12,201899.4745
6,2006,2,13,13,201855.7082
6,2006,2,13,14,204848.5939
6,2006,2,13,15,204191.8548
6,2006,2,13,16,207003.1247
6,2006,2,13,17,209814.3946
6,2006,2,13,18,212625.6645
6,2006,2,13,19,219813.0224
6,2006,2,13,20,227161.9604
6,2006,2,13,21,230319.7712
6,2006,2,13,22,235707.1633
6,2006,2,13,23,238939.949
6,2006,2,13,24,242172.7348
6,2006,2,14,1,167941.8651
6,2006,2,14,2,171925.8703
6,2006,2,14,3,176923.5765
6,2006,2,14,4,182196.2354
6,2006,2,14,5,185706.6027
6,2006,2,14,6,189216.97
6,2006,2,14,7,192727.3373
6,2006,2,14,8,199362.2404
6,2006,2,14,9,198608.3529
6,2006,2,14,10,195682.1964
6,2006,2,14,11,193042.3565
6,2006,2,14,12,191156.5956
6,2006,2,14,13,190370.0152
6,2006,2,14,14,189242.1719
6,2006,2,14,15,189560.4282
6,2006,2,14,16,189707.5921
6,2006,2,14,17,189693.5238
6,2006,2,14,18,189530.0488
6,2006,2,14,19,197535.4752
6,2006,2,14,20,204164.7267
6,2006,2,14,21,211301.0217
6,2006,2,14,22,223935.942
6,2006,2,14,23,226744.4498
6,2006,2,14,24,226837.9085
6,2006,2,15,1,165619.6625
6,2006,2,15,2,168518.0566
6,2006,2,15,3,170691.9727
6,2006,2,15,4,175149.5695
6,2006,2,15,5,179072.8001
6,2006,2,15,6,182144.9561
6,2006,2,15,7,186323.6804
6,2006,2,15,8,189475.9669
6,2006,2,15,9,187526.4466
6,2006,2,15,10,184879.1471
6,2006,2,15,11,180352.6994
6,2006,2,15,12,174668.4133
6,2006,2,15,13,171200.5535
6,2006,2,15,14,170805.8791
6,2006,2,15,15,170720.2102
6,2006,2,15,16,171092.1557
6,2006,2,15,17,171934.7806
6,2006,2,15,18,173477.0739
6,2006,2,15,19,177968.6723
6,2006,2,15,20,181806.6226
6,2006,2,15,21,194658.8605
6,2006,2,15,22,198697.0247
6,2006,2,15,23,213504.9012
6,2006,2,15,24,221376.9317
6,2006,2,16,1,164210.3413
6,2006,2,16,2,167400.0633
6,2006,2,16,3,170107.2084
6,2006,2,16,4,173612.6345
6,2006,2,16,5,176415.6181
6,2006,2,16,6,182254.3481
6,2006,2,16,7,185323.7419
6,2006,2,16,8,188393.1358
6,2006,2,16,9,187627.5521
6,2006,2,16,10,179788.3063
6,2006,2,16,11,173455.577
6,2006,2,16,12,169746.0473
6,2006,2,16,13,169102.9664
6,2006,2,16,14,170037.104
6,2006,2,16,15,171710.9333
6,2006,2,16,16,172460.0204
6,2006,2,16,17,172165.0574
6,2006,2,16,18,172874.3752
6,2006,2,16,19,173469.2005
6,2006,2,16,20,175125.8386
6,2006,2,16,21,176688.8248
6,2006,2,16,22,178518.6678
6,2006,2,16,23,182029.2895
6,2006,2,16,24,181561.3498
6,2006,2,17,1,160223.2608
6,2006,2,17,2,161217.282
6,2006,2,17,3,162387.7601
6,2006,2,17,4,163205.3242
6,2006,2,17,5,164199.3453
6,2006,2,17,6,165577.5028
6,2006,2,17,7,166640.7503
6,2006,2,17,8,167703.9979
6,2006,2,17,9,168175.4297
6,2006,2,17,10,169169.4508
6,2006,2,17,11,168145.0877
6,2006,2,17,12,168468.0799
6,2006,2,17,13,170155.281
6,2006,2,17,14,172311.6091
6,2006,2,17,15,175146.7307
6,2006,2,17,16,178683.1468
6,2006,2,17,17,179901.3219
6,2006,2,17,18,186055.4119
6,2006,2,17,19,193489.2979
6,2006,2,17,20,199741.4035
6,2006,2,17,21,206571.4351
6,2006,2,17,22,213907.5444
6,2006,2,17,23,221662.1582
6,2006,2,17,24,227016.9294
6,2006,2,18,1,164939.3234
6,2006,2,18,2,168247.5485
6,2006,2,18,3,171045.0077
6,2006,2,18,4,174659.5937
6,2006,2,18,5,177549.7014
6,2006,2,18,6,181452.4683
6,2006,2,18,7,185537.0016
6,2006,2,18,8,188600.8712
6,2006,2,18,9,191664.7408
6,2006,2,18,10,192000.2404
6,2006,2,18,11,196347.8435
6,2006,2,18,12,200856.3497
6,2006,2,18,13,203920.2193
6,2006,2,18,14,203560.6716
6,2006,2,18,15,206450.7794
6,2006,2,18,16,209340.8872
6,2006,2,18,17,210209.4374
6,2006,2,18,18,215121.1027
6,2006,2,18,19,226376.2275
6,2006,2,18,20,231597.0904
6,2006,2,18,21,243654.5591
6,2006,2,18,22,250881.5399
6,2006,2,18,23,256024.5115
6,2006,2,18,24,260243.2717
6,2006,2,19,1,180934.8401
6,2006,2,19,2,186525.6407
6,2006,2,19,3,190851.8184
6,2006,2,19,4,194993.6844
6,2006,2,19,5,198907.4976
6,2006,2,19,6,202547.5507
6,2006,2,19,7,205423.8531
6,2006,2,19,8,208595.6697
6,2006,2,19,9,210206.8013
6,2006,2,19,10,212549.1669
6,2006,2,19,11,214137.7399
6,2006,2,19,12,216088.729
6,2006,2,19,13,217738.8157
6,2006,2,19,14,219010.5637
6,2006,2,19,15,219842.2616
6,2006,2,19,16,220187.9228
6,2006,2,19,17,221811.1893
6,2006,2,19,18,226885.3847
6,2006,2,19,19,233661.1821
6,2006,2,19,20,238715.7234
6,2006,2,19,21,243722.5191
6,2006,2,19,22,247252.7985
6,2006,2,19,23,253453.2894
6,2006,2,19,24,252701.9501
6,2006,5,25,1,154075.639
6,2006,5,25,2,155805.976
6,2006,5,25,3,157626.8889
6,2006,5,25,4,159701.4581
6,2006,5,25,5,162038.6162
6,2006,5,25,6,163695.1833
6,2006,5,25,7,162654.4552
6,2006,5,25,8,161222.9458
6,2006,5,25,9,160550.3403
6,2006,5,25,10,162914.8539
6,2006,5,25,11,164366.6833
6,2006,5,25,12,164312.4797
6,2006,5,25,13,165011.2927
6,2006,5,25,14,166539.3672
6,2006,5,25,15,166408.9185
6,2006,5,25,16,171912.4482
6,2006,5,25,17,179027.5375
6,2006,5,25,18,189150.9458
6,2006,5,25,19,190682.7257
6,2006,5,25,20,179797.4916
6,2006,5,25,21,170601.7961
6,2006,5,25,22,170037.3578
6,2006,5,25,23,170486.0613
6,2006,5,25,24,171162.5897
6,2006,5,26,1,154850.972
6,2006,5,26,2,156169.7592
6,2006,5,26,3,156301.0904
6,2006,5,26,4,157026.1497
6,2006,5,26,5,158222.3734
6,2006,5,26,6,158906.5781
6,2006,5,26,7,160378.0866
6,2006,5,26,8,163092.234
6,2006,5,26,9,165911.2909
6,2006,5,26,10,166780.2806
6,2006,5,26,11,169032.9607
6,2006,5,26,12,169976.5226
6,2006,5,26,13,181582.1033
6,2006,5,26,14,189203.2387
6,2006,5,26,15,198548.7171
6,2006,5,26,16,183180.5022
6,2006,5,26,17,176773.2581
6,2006,5,26,18,180240.2971
6,2006,5,26,19,178836.5619
6,2006,5,26,20,177525.0178
6,2006,5,26,21,172951.864
6,2006,5,26,22,173710.2971
6,2006,5,26,23,172061.8577
6,2006,5,26,24,172757.9085
6,2006,5,27,1,156411.11
6,2006,5,27,2,156290.1997
6,2006,5,27,3,156664.4875
6,2006,5,27,4,157361.8098
6,2006,5,27,5,158334.5275
6,2006,5,27,6,158585.6601
6,2006,5,27,7,160040.5109
6,2006,5,27,8,163196.1017
6,2006,5,27,9,167246.9424
6,2006,5,27,10,173046.6427
6,2006,5,27,11,174294.2315
6,2006,5,27,12,182746.9836
6,2006,5,27,13,181672.1603
6,2006,5,27,14,189290.5336
6,2006,5,27,15,191159.3554
6,2006,5,27,16,193028.1772
6,2006,5,27,17,203191.6867
6,2006,5,27,18,205470.9051
6,2006,5,27,19,198634.6427
6,2006,5,27,20,188778.9949
6,2006,5,27,21,176407.1274
6,2006,5,27,22,171431.0048
6,2006,5,27,23,170842.9031
6,2006,5,27,24,171281.937
6,2006,5,28,1,155731.9597
6,2006,5,28,2,156410.6402
6,2006,5,28,3,156536.4471
6,2006,5,28,4,157025.4036
6,2006,5,28,5,157859.3432
6,2006,5,28,6,158876.0127
6,2006,5,28,7,159409.8173
6,2006,5,28,8,163299.9694
6,2006,5,28,9,168722.2542
6,2006,5,28,10,173144.9862
6,2006,5,28,11,183779.6495
6,2006,5,28,12,191888.414
6,2006,5,28,13,201758.2713
6,2006,5,28,14,208946.9013
6,2006,5,28,15,211974.734
6,2006,5,28,16,225866.8384
6,2006,5,28,17,223594.5841
6,2006,5,28,18,226911.0496
6,2006,5,28,19,224086.0647
6,2006,5,28,20,200574.1866
6,2006,5,28,21,178604.4998
6,2006,5,28,22,171496.2027
6,2006,5,28,23,171410.1027
6,2006,5,28,24,171341.6106
6,2006,5,29,1,155516.2482
6,2006,5,29,2,155937.3526
6,2006,5,29,3,156348.2774
6,2006,5,29,4,157140.3198
6,2006,5,29,5,157971.4973
6,2006,5,29,6,158985.4047
6,2006,5,29,7,159516.4471
6,2006,5,29,8,161371.3863
6,2006,5,29,9,167449.1536
6,2006,5,29,10,182011.9333
6,2006,5,29,11,192920.6789
6,2006,5,29,12,202984.0551
6,2006,5,29,13,210418.7791
6,2006,5,29,14,229487.8169
6,2006,5,29,15,233788.8205
6,2006,5,29,16,251556.526
6,2006,5,29,17,249326.6642
6,2006,5,29,18,246691.8313
6,2006,5,29,19,243710.1003
6,2006,5,29,20,210170.7862
6,2006,5,29,21,183845.4305
6,2006,5,29,22,177403.7508
6,2006,5,29,23,176305.299
6,2006,5,29,24,172936.9295
6,2006,5,30,1,156780.7179
6,2006,5,30,2,157026.0847
6,2006,5,30,3,157692.9479
6,2006,5,30,4,158359.811
6,2006,5,30,5,158395.5943
6,2006,5,30,6,159084.6302
6,2006,5,30,7,160017.3022
6,2006,5,30,8,164421.8039
6,2006,5,30,9,172102.3708
6,2006,5,30,10,193679.1149
6,2006,5,30,11,207932.9791
6,2006,5,30,12,220978.6288
6,2006,5,30,13,236450.7254
6,2006,5,30,14,254646.5127
6,2006,5,30,15,268051.9279
6,2006,5,30,16,274429.8262
6,2006,5,30,17,280807.7246
6,2006,5,30,18,278311.5452
6,2006,5,30,19,266825.8679
6,2006,5,30,20,227255.3417
6,2006,5,30,21,202576.1664
6,2006,5,30,22,191732.9496
6,2006,5,30,23,189452.6034
6,2006,5,30,24,187281.4982
6,2006,5,31,1,160882.8409
6,2006,5,31,2,161900.6822
6,2006,5,31,3,162072.8572
6,2006,5,31,4,162140.9235
6,2006,5,31,5,162144.7718
6,2006,5,31,6,162938.4051
6,2006,5,31,7,164706.4606
6,2006,5,31,8,168007.7297
6,2006,5,31,9,170542.0654
6,2006,5,31,10,182208.6202
6,2006,5,31,11,193111.8415
6,2006,5,31,12,203169.6935
6,2006,5,31,13,215261.9964
6,2006,5,31,14,229662.4067
6,2006,5,31,15,240151.3119
6,2006,5,31,16,244817.9966
6,2006,5,31,17,249484.6813
6,2006,5,31,18,246844.3242
6,2006,5,31,19,236962.3044
6,2006,5,31,20,210312.2305
6,2006,5,31,21,194154.0458
6,2006,5,31,22,188278.499
6,2006,5,31,23,189515.0392
6,2006,5,31,24,187341.1718
6,2006,8,2,1,162218.415
6,2006,8,2,2,162908.3748
6,2006,8,2,3,161744.6449
6,2006,8,2,4,163339.9537
6,2006,8,2,5,161525.798
6,2006,8,2,6,162842.4399
6,2006,8,2,7,164159.0819
6,2006,8,2,8,182842.648
6,2006,8,2,9,199686.0426
6,2006,8,2,10,221844.0488
6,2006,8,2,11,244245.8902
6,2006,8,2,12,264353.7465
6,2006,8,2,13,279554.5952
6,2006,8,2,14,305056.4127
6,2006,8,2,15,324039.0064
6,2006,8,2,16,323318.064
6,2006,8,2,17,332448.8896
6,2006,8,2,18,330319.2886
6,2006,8,2,19,295887.7938
6,2006,8,2,20,282509.1438
6,2006,8,2,21,236525.2062
6,2006,8,2,22,232511.6823
6,2006,8,2,23,228361.7746
6,2006,8,2,24,231192.2044
6,2006,8,3,1,163612.8124
6,2006,8,3,2,165958.3219
6,2006,8,3,3,168303.8314
6,2006,8,3,4,168736.3776
6,2006,8,3,5,170867.9643
6,2006,8,3,6,166639.9634
6,2006,8,3,7,168232.5102
6,2006,8,3,8,182946.5157
6,2006,8,3,9,203779.5351
6,2006,8,3,10,232369.3076
6,2006,8,3,11,256998.8063
6,2006,8,3,12,279141.5965
6,2006,8,3,13,287683.9196
6,2006,8,3,14,314383.4411
6,2006,8,3,15,334328.3699
6,2006,8,3,16,333863.6374
6,2006,8,3,17,343603.7356
6,2006,8,3,18,353343.8338
6,2006,8,3,19,338937.8581
6,2006,8,3,20,292277.6635
6,2006,8,3,21,260419.481
6,2006,8,3,22,247809.8968
6,2006,8,3,23,235673.7661
6,2006,8,3,24,238770.652
6,2006,8,4,1,165028.1097
6,2006,8,4,2,167602.7202
6,2006,8,4,3,168421.5097
6,2006,8,4,4,167013.9572
6,2006,8,4,5,163407.4723
6,2006,8,4,6,164850.1818
6,2006,8,4,7,168339.14
6,2006,8,4,8,180135.2464
6,2006,8,4,9,199888.2538
6,2006,8,4,10,217129.4228
6,2006,8,4,11,232702.5766
6,2006,8,4,12,238252.3556
6,2006,8,4,13,250431.8715
6,2006,8,4,14,256419.9449
6,2006,8,4,15,262408.0184
6,2006,8,4,16,268396.0918
6,2006,8,4,17,257981.1093
6,2006,8,4,18,263115.4484
6,2006,8,4,19,251747.3274
6,2006,8,4,20,233278.3697
6,2006,8,4,21,216520.3203
6,2006,8,4,22,207170.1356
6,2006,8,4,23,215276.4563
6,2006,8,4,24,200309.8445
6,2006,8,5,1,155533.0177
6,2006,8,5,2,154457.998
6,2006,8,5,3,157916.5292
6,2006,8,5,4,159108.2849
6,2006,8,5,5,158833.3818
6,2006,8,5,6,158464.2644
6,2006,8,5,7,159465.831
6,2006,8,5,8,165787.3269
6,2006,8,5,9,176776.8166
6,2006,8,5,10,188297.9479
6,2006,8,5,11,198702.298
6,2006,8,5,12,206309.1361
6,2006,8,5,13,225617.0435
6,2006,8,5,14,229984.3382
6,2006,8,5,15,247796.964
6,2006,8,5,16,252928.5409
6,2006,8,5,17,258060.1179
6,2006,8,5,18,263191.6948
6,2006,8,5,19,251820.8117
6,2006,8,5,20,214016.4319
6,2006,8,5,21,179368.1329
6,2006,8,5,22,174489.3299
6,2006,8,5,23,172874.3021
6,2006,8,5,24,171454.4345
6,2006,8,6,1,149953.3149
6,2006,8,6,2,149178.5976
6,2006,8,6,3,149915.5367
6,2006,8,6,4,150652.4758
6,2006,8,6,5,151389.4149
6,2006,8,6,6,151435.3065
6,2006,8,6,7,152168.4607
6,2006,8,6,8,159073.2538
6,2006,8,6,9,167196.788
6,2006,8,6,10,185017.4279
6,2006,8,6,11,198797.8794
6,2006,8,6,12,221342.568
6,2006,8,6,13,231533.3234
6,2006,8,6,14,242752.6819
6,2006,8,6,15,262577.084
6,2006,8,6,16,268559.6332
6,2006,8,6,17,258139.1264
6,2006,8,6,18,263267.9413
6,2006,8,6,19,251894.296
6,2006,8,6,20,226595.2749
6,2006,8,6,21,216656.2403
6,2006,8,6,22,201926.6667
6,2006,8,6,23,189501.1138
6,2006,8,6,24,190938.299
6,2006,8,7,1,159170.0402
6,2006,8,7,2,162108.8051
6,2006,8,7,3,160875.0885
6,2006,8,7,4,160783.7372
6,2006,8,7,5,160524.3489
6,2006,8,7,6,163389.3998
6,2006,8,7,7,164692.231
6,2006,8,7,8,168047.2038
6,2006,8,7,9,179798.7333
6,2006,8,7,10,199745.8341
6,2006,8,7,11,217073.6168
6,2006,8,7,12,238530.8132
6,2006,8,7,13,257606.6515
6,2006,8,7,14,287976.2175
6,2006,8,7,15,305106.697
6,2006,8,7,16,313637.9716
6,2006,8,7,17,322169.2462
6,2006,8,7,18,309438.1077
6,2006,8,7,19,277321.262
6,2006,8,7,20,256329.5507
6,2006,8,7,21,236865.0064
6,2006,8,7,22,232837.6718
6,2006,8,7,23,235923.5092
6,2006,8,7,24,231490.5726
6,2006,8,8,1,166831.5347
6,2006,8,8,2,168084.4821
6,2006,8,8,3,170648.0441
6,2006,8,8,4,167473.6221
6,2006,8,8,5,167454.6038
6,2006,8,8,6,165287.7496
6,2006,8,8,7,170938.1759
6,2006,8,8,8,175158.8311
6,2006,8,8,9,186029.4162
6,2006,8,8,10,195905.9668
6,2006,8,8,11,212303.4294
6,2006,8,8,12,216312.6126
6,2006,8,8,13,220321.7959
6,2006,8,8,14,236443.6511
6,2006,8,8,15,234605.2313
6,2006,8,8,16,245904.0784
6,2006,8,8,17,250634.292
6,2006,8,8,18,255364.5057
6,2006,8,8,19,244376.8952
6,2006,8,8,20,220294.8182
6,2006,8,8,21,200135.7603
6,2006,8,8,22,188194.3244
6,2006,8,8,23,178634.5076
6,2006,8,8,24,171633.4555
6,2006,11,22,1,147912.5894
6,2006,11,22,2,150093.3206
6,2006,11,22,3,152274.0519
6,2006,11,22,4,154454.7831
6,2006,11,22,5,156635.5144
6,2006,11,22,6,158816.2456
6,2006,11,22,7,160996.9768
6,2006,11,22,8,163177.7081
6,2006,11,22,9,165358.4393
6,2006,11,22,10,167539.1705
6,2006,11,22,11,169719.9018
6,2006,11,22,12,171900.633
6,2006,11,22,13,176910.9587
6,2006,11,22,14,185492.6841
6,2006,11,22,15,195031.6954
6,2006,11,22,16,197722.2678
6,2006,11,22,17,200412.8401
6,2006,11,22,18,203103.4124
6,2006,11,22,19,197949.1416
6,2006,11,22,20,204401.5995
6,2006,11,22,21,202931.7247
6,2006,11,22,22,205423.0162
6,2006,11,22,23,203773.4338
6,2006,11,22,24,210405.5992
6,2006,11,23,1,153229.0971
6,2006,11,23,2,157865.4017
6,2006,11,23,3,160454.675
6,2006,11,23,4,163043.9484
6,2006,11,23,5,160886.614
6,2006,11,23,6,163272.6837
6,2006,11,23,7,165658.7535
6,2006,11,23,8,168044.8232
6,2006,11,23,9,170430.893
6,2006,11,23,10,167637.514
6,2006,11,23,11,169815.4831
6,2006,11,23,12,166986.7763
6,2006,11,23,13,168955.6789
6,2006,11,23,14,166110.269
6,2006,11,23,15,165601.4696
6,2006,11,23,16,165057.1004
6,2006,11,23,17,166620.6973
6,2006,11,23,18,168184.2942
6,2006,11,23,19,174924.2763
6,2006,11,23,20,176687.0777
6,2006,11,23,21,178449.8792
6,2006,11,23,22,180212.6806
6,2006,11,23,23,181975.4821
6,2006,11,23,24,194295.2487
6,2006,11,24,1,149735.588
6,2006,11,24,2,144114.7219
6,2006,11,24,3,149384.3312
6,2006,11,24,4,154684.6156
6,2006,11,24,5,151764.6805
6,2006,11,24,6,155282.7527
6,2006,11,24,7,153877.2886
6,2006,11,24,8,159215.0336
6,2006,11,24,9,159214.5746
6,2006,11,24,10,151852.3861
6,2006,11,24,11,149369.513
6,2006,11,24,12,149876.841
6,2006,11,24,13,151211.5595
6,2006,11,24,14,153239.0255
6,2006,11,24,15,153922.4614
6,2006,11,24,16,154605.8973
6,2006,11,24,17,154544.5861
6,2006,11,24,18,155750.7587
6,2006,11,24,19,169821.3754
6,2006,11,24,20,179701.7835
6,2006,11,24,21,191663.1342
6,2006,11,24,22,197607.6865
6,2006,11,24,23,216681.1457
6,2006,11,24,24,223948.4161
6,2006,11,25,1,160111.2294
6,2006,11,25,2,168342.2197
6,2006,11,25,3,171301.9599
6,2006,11,25,4,180737.9316
6,2006,11,25,5,180460.8426
6,2006,11,25,6,186987.262
6,2006,11,25,7,190111.9272
6,2006,11,25,8,197027.1142
6,2006,11,25,9,185625.9901
6,2006,11,25,10,167834.2009
6,2006,11,25,11,157430.2786
6,2006,11,25,12,154512.3224
6,2006,11,25,13,152560.4994
6,2006,11,25,14,151766.8578
6,2006,11,25,15,152253.8601
6,2006,11,25,16,153104.3384
6,2006,11,25,17,153776.6601
6,2006,11,25,18,157766.252
6,2006,11,25,19,175071.2448
6,2006,11,25,20,186143.4495
6,2006,11,25,21,191731.0943
6,2006,11,25,22,205618.6099
6,2006,11,25,23,212365.0133
6,2006,11,25,24,219425.8675
6,2006,11,26,1,160234.432
6,2006,11,26,2,165651.0203
6,2006,11,26,3,171419.6382
6,2006,11,26,4,171387.0419
6,2006,11,26,5,174255.0526
6,2006,11,26,6,183614.7693
6,2006,11,26,7,190218.5571
6,2006,11,26,8,193340.4601
6,2006,11,26,9,192740.0871
6,2006,11,26,10,173111.9931
6,2006,11,26,11,159239.8479
6,2006,11,26,12,152441.7938
6,2006,11,26,13,150821.1173
6,2006,11,26,14,152091.758
6,2006,11,26,15,153334.1937
6,2006,11,26,16,154769.4386
6,2006,11,26,17,154702.6032
6,2006,11,26,18,156768.1449
6,2006,11,26,19,165503.5019
6,2006,11,26,20,174124.0931
6,2006,11,26,21,181700.1771
6,2006,11,26,22,186871.3961
6,2006,11,26,23,188832.0123
6,2006,11,26,24,198308.1025
6,2006,11,27,1,150105.1958
6,2006,11,27,2,158347.1636
6,2006,11,27,3,163333.219
6,2006,11,27,4,174491.5324
6,2006,11,27,5,174367.2067
6,2006,11,27,6,177232.4553
6,2006,11,27,7,183354.1801
6,2006,11,27,8,186308.396
6,2006,11,27,9,185828.2013
6,2006,11,27,10,170547.232
6,2006,11,27,11,154663.6134
6,2006,11,27,12,151704.9873
6,2006,11,27,13,151100.9884
6,2006,11,27,14,153500.9103
6,2006,11,27,15,157772.1825
6,2006,11,27,16,160179.3458
6,2006,11,27,17,155526.3588
6,2006,11,27,18,155328.9623
6,2006,11,27,19,160308.1694
6,2006,11,27,20,171594.3766
6,2006,11,27,21,181768.1371
6,2006,11,27,22,190409.4185
6,2006,11,27,23,192471.6809
6,2006,11,27,24,202345.955
6,2006,11,28,1,153845.1101
6,2006,11,28,2,156319.8288
6,2006,11,28,3,161043.0668
6,2006,11,28,4,166124.897
6,2006,11,28,5,168798.8965
6,2006,11,28,6,174330.0271
6,2006,11,28,7,180204.3338
6,2006,11,28,8,183066.8203
6,2006,11,28,9,185929.3068
6,2006,11,28,10,170645.5755
6,2006,11,28,11,156159.2648
6,2006,11,28,12,151797.8065
6,2006,11,28,13,151001.2314
6,2006,11,28,14,152824.5789
6,2006,11,28,15,156433.8974
